index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
31260	691475640	18642146379948308566869247178049026649728853143905662259181190021792145604608	18642146379948308566869247178049026649728853145125187940382200265102145355776	-610691295629969156861174218752	608873071197268754582416130048	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9565520395132915563471035706397837759042057053225592778836852867072
31261	-1571682539	-42372477417409846635324501288890948762578437694488512390380165848455419265024	-42372477417409846635324501288890948762578437688021204140143517947313669537792	-3234543894521560317643458609152	3232841726967542919765472313344	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1757914520943128254706137226103945514111520563799352509311249022976
31262	-436688689	-11773103768144134235590770070230438578927416824107872105117779893135893069824	-11773103768144134235590770070230438578927416821504638945005535847557397217280	-1301964750692171035991563304960	1301345780672528345854113742848	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10923771355428917836996892400717189972293604752235119180313010372608
31263	-1466601206	-39539490298488967810400533107128657914620840496080322163337637013240873484288	-39539490298488967810400533107128657914620840490692188142348019366742435299328	-2693912267989898150714856701952	2694144381747264159516400287744	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10729814429705023485248034920519803257232427232649616229765077794816
31264	-323047793	-8709351273347786556921700327848846762975556861183992500711887986173430202368	-8709351273347786556921700327848846762975556860997875952930576595469064994816	-92690760441492848083071926272	93232359208680201953340293120	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10352906560858771963244055417327841264158571103535453749719783702528
31265	1638058978	44161982683368050429022074501963413020770025472259761381204987534442877681664	44161982683368050429022074501963413020770025477717529529404407821404391604224	-2727027164040782073068408274944	2730973097916004222694649233408	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12320740568499013815542963277084328473453123270543769658053596545024
31266	839545217	22634094282175535518590138129144719539490535415892616541527258631778296922112	22634094282175535518590138129144719539490535418561808694357676845128761737216	-1334189877339818591272531132416	1335040961116827290211524280320	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6285848473087736392162957721177832511738928131864968261584514187264
31267	239438325	6455244474944665241649392839115217747190841287664542081502360811535079571456	6455244474944665241649392839115217747190841294384003243490949607420344664064	-3358879497217285699003639398400	3360581664771303096881625694208	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10607189807039341083403999406933273560750775887195879222656572063744
31268	-151847311	-4093795408020184318704658759515720299417844258807619542167126938275238903808	-4093795408020184318704658759515720299417844257525074975841245305346155610112	-640943455340005637329021566976	641485054107192991199289933824	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11570025699620439519178149166096890048292386388759340831012055678976
31269	1412311686	38075847720781686678300736900365340700704940598292643366359349432416575946752	38075847720781686678300736900365340700704940605622176853958264695025565696000	-3665849941333832339045031608320	3663490118133944582896005152768	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2308059107491190911562716932432964743487443253436992741211251933184
31270	-1274276816	-34354435010760138042444159999444919374301952548241501962107353712370812715008	-34354435010760138042444159999444919374301952545056862525419485287059225051136	-1592571174914414055524132716544	1592145633025909706054636142592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1266364361042337663199926073506138322664229581200861162656923385856
31271	-70008659	-1887429720363965892078579280493011780885458860423491014747204057719818420224	-1887429720363965892078579280493011780885458853313305027859167112569517244416	-3555363792827612149510284771328	3554667451555514123105654013952	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5994743084513413694615508412760959610006476049017448776438254665728
31272	-103070023073125470961631294	-2778762325033448585236897023198589443609077606468214495850837032162271226182084086140493627392	-2778762325033448585236897023198589443609077606468214495850780442658008637834527972125774446592	-28302665276139043294782964105216000	28286926764135214840326167679991808	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8130630235358465669635214415167431312688370937731394557956556062720
31273	-708053040	-19089072188801754503317075464423000839519603408104159758070848697451088445440	-19089072188801754503317075464423000839519603400794665424857865528042028269568	-3654515052849125575902986502144	3654785852232719252838120685568	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6367849192333439541666394344883390772314340767542397976661286977536
31274	-62365316	-1681365600150165541836578271701384157597005255226026514248020605320080392192	-1681365600150165541836578271701384157597005251868230214565109614056977727488	-1679420405795529015435024400384	1678259837008698971427306471424	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6569804262135325136310870151077483462841926022627196317164919324672
31275	1136742248	30646510375604748140889278172812597099384508779094355032486426235750735413248	30646510375604748140889278172812597099384508787065025403556485476356699717632	-3985509270853054126904139841536	3985006357712094441167462072320	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8707795439636556928677494050814282228733495010380057040692904460288
31276	540456603	14570681179992993456144911063910834056912953447559117025597030073700194451456	14570681179992993456144911063910834056912953448988899085345416623075092332544	-714987743939762445021425434624	714871687061079440620653641728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	683560317017878471163962612234236055151014804054777427924736802816
31277	-1337352616	-36054955198402390305663670722165029283877482956911988368585103327998978818048	-36054955198402390305663670722165029283877482949186662239050915390624584695808	-3862991892590029147822717140992	3862372922570386457685267578880	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9347974243767355143961366102644820957750790476579677897342960271360
31278	953367977	25702749820745120768848355060089283818678829054551487788434888105283681255424	25702749820745120768848355060089283818678829057699646679590065480619335352320	-1572764134285847971125746728960	1575240014364418731675544977408	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6824150380024352399384607979443577889293264318411840390623993528320
31279	262164407	7067938437684647271743549309564011222845124490295964045468317552984375427072	7067938437684647271743549309564011222845124496932870081087062551787305172992	-3317485877153680796061699932160	3319536215343747207142001606656	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6540499923271250360518051193577783340594408748132270375309334806528
31280	-22647254996531915129714394273	-610568786863861279702919555713691389037368577571940621582424569152075774213059552778205775527936	-610568786863861279702919555713691389037368577571940621582406170248061693069565693329425683185664	-9203154732275568297444380513679704064	9195868330746647527352296356901289984	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13047963707687228359247134624013325600129450198980708899449475170304
31281	-1078178487	-29067634506910035776099307396374311731629267766907366570144263909937032200192	-29067634506910035776099307396374311731629267760288371979468929256986549157888	-3308897668131138470404587257856	3310290350675334523213848772608	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13200839694778554298378820536138195936611661056949088908800954466304
31282	692547855	18671053230198165928259864617507424660936766196835015828945958310681904152576	18671053230198165928259864617507424660936766199966307787065872379772057681920	-1563711697748573627865546883072	1567580260371340441224606646272	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8428564710160902777072848638526972115497900917955911240383153045504
31283	1026356801	27670524612207713657890085321945799567585844695758468666698586054710278488064	27670524612207713657890085321945799567585844703422748878045513677278709547008	-3832352876617715986018963816448	3832546304748854326686916804608	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9260344546707670754347102348699965448283306613554737930325937094656
31284	185444740	4999580295816997411595427683806692626671421799192931672614367727634679332864	4999580295816997411595427683806692626671421800609599305071574779722364616704	-708565929985969534845386227712	707985645592554512841527263232	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9193353807615069581751767385012572034231017280675240052459288133632
31285	-846447097	-22820168586361966340594391296397037441846165634452006229020157465350367084544	-22820168586361966340594391296397037441846165626590003782023618012000391528448	-3931001223498269726674987778048	3931194651629408067342940766208	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8157455358281140191667576219643665635579367051945666000883866927104
31286	162974024	4393771007340683717425181656257481626712852054685837580563398635090958352384	4393771007340683717425181656257481626712852057990518515435721278934170468352	-1652572581193527330723149643776	1652185724931250649387243667456	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1310217997661555429876325294673439421238647096343684284860009021440
31287	-786045648	-21191748737612825297585833004699763949699743016686821966546648875730166874112	-21191748737612825297585833004699763949699743009518491483438426725793197457408	-3585074353770461276107863752704	3583217443711533205695515066368	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3066933660147532083731149511629772641851573592508657892860570370048
31288	8214344356214901647170293	221458285749163605545505924595808228263064668327891570784431149822942977202921666664258863104	221458285749163605545505924595808228263064668327891570784551107598778347036453282085496422400	-59978776270967623715574168154013696	59978972097607588171666403759226880	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6650358424658778581238179179249513109907324811188456134425230442496
31289	-833929373	-22482691423608636679647740669539358669784703533740815696926655934499964059648	-22482691423608636679647740669539358669784703526806571938122053660919700914176	-3466812394392479791721406791680	3467353993159667145591675158528	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10121709394443091863093969920082903280877463190571418349216913686528
31290	1647532637	44417392014759680831949494840562279554030255346573161808103561908694246490112	44417392014759680831949494840562279554030255349672692867090560440106519363584	-1551138869224581484448602652672	1548469561014872383230851416064	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2329599308379928834659550503036579751773622400091584485134987952128
31291	-279145461	-7525746738382012278721238687431408849058307910853624028951194199050185342976	-7525746738382012278721238687431408849058307903748467173472754111266661859328	-3551108373942568654815319031808	3553971110283416096701023256576	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10924806710369289316804866472125942014013372488301459280036741775360
31292	363724039	9805980688472526260743879169690680364153079066656516698135147160475413774336	9805980688472526260743879169690680364153079067900143524475994651012355850240	-622413040376952601339125301248	621329842842577893598588567552	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8951880266768781679499471366759301413682309245206177103700578795520
31293	-695875206	-18760758434670136347855323759074381514355598541128440256952028764963310927872	-18760758434670136347855323759074381514355598534654864935266498626179884384256	-3236555547085399060590169686016	3236865032095220405658894467072	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7397644781284936831322995636804247227186265227890878977214794170368
31294	-1303051265	-35130192596161992443557802990970430395534432921876297937602096186044356493312	-35130192596161992443557802990970430395534432919308075269225891801365351497728	-1284401476384809703341431980032	1283782506365167013203982417920	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	678790647132928625388923109928565065347459995169930110609282564096
31295	129469139	3490481080973005149753945219317236471724004592567719506029328575456295780352	3490481080973005149753945219317236471724004597793799438751244410343720484864	-2613562222315031437247185420288	2612517710406884397640239284224	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11971065565814589881634302355820028842581311605604036627250529959936
31296	0	0	0	0	0	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13479973333575319897333507543509815336818572211270286240551805124608
31297	-1171473629	-31582866570145555046479375509890022495202441471197776999414396141718198026240	-31582866570145555046479375509890022495202441465945506897736348980389938724864	-2625206595809559545457955307520	2626986134616032279603122798592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3147833377026327398032122587792794071491509056031870322484269023232
31298	-723883472	-19515859785969249792717164718901854513125757383506744597637777779347494535168	-19515859785969249792717164718901854513125757380914149984738142470506413031424	-1297631960554672205029416370176	1295040023597418440078846328832	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1097389644707558651167209672445417744978617527519492932120954798080
31299	-173120389	-4667316444741839889155279096292508756394728388822470099244295827244894388224	-4667316444741839889155279096292508756394728382255198190835353468905040379904	-3284138867345430864906604773376	3282978298558600820898886844416	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3785440939878965216292308987048149231794366125894287553808184639488
31300	1163161009	31358758764511928909053773464967171682363315657553548154184861367776040714240	31358758764511928909053773464967171682363315658823016978845791171551502008320	-633941356992797705149123395584	635682210173042771160700289024	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10042776904068655274664702808718000387971105734897038877307021819904
31301	420904660	11347567190914174461282001972020574799250583272973045227263960012110247755776	11347567190914174461282001972020574799250583280253718768937330421994312695808	-3639505029872790340069834620928	3641207197426807737947820916736	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8120972083850107723729800806272045293105189438697227315276268175360
31302	-569818142	-15362266716704041480060684427053017530451225056582838920998342065750747906048	-15362266716704041480060684427053017530451225053391700299104225393995939840000	-1594853626861846475405977976832	1596323680658497864482420686848	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11889144811727584278815030805982914373172540579575722332847326887936
31303	1057657589	28514392200970971286923562953370450721583840263632905288801569642079993200640	28514392200970971286923562953370450721583840270807115987096397348322733457408	-3586428350688429660783534669824	3587821033232625713592796184576	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4056133231686727178726864595875483096800515369217681367610555367424
31304	22045830945688685268945391	594354426528786107883038569263909236019893551339608938130221274895200648365616116767070879744	594354426528786107883038569263909236019893551339608938130267381062232645984110905132299845632	-23056455858093953761603675781857280	23049976982841475040930590443438080	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7495229268044851501937645106705049907342517139194027226366509842432
31305	615965962	16606409481665384721772733205114917182489785689183040611767697607279436103680	16606409481665384721772733205114917182489785696672693906322931274819909451776	-3744459133828453986501125996544	3745039418221869008504984961024	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10845220415310502684703864205227989322838474610684271738999848042496
31306	301489144	8128131250823495104401787657607841702670158130404029291178095688434032050176	8128131250823495104401787657607841702670158133872543853124592878033425137664	-1733773710645402743129814073344	1735011650684688123404713197568	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5621377539920026383346299803830663241502159860743576991864138498048
31307	-1373222822	-37022014041765204066744229601109988425573962935104472591396998541247082659840	-37022014041765204066744229601109988425573962926810235642558723031289359761408	-4147292559737162261580019138560	4146634904091291903308978978816	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12011081122381410490329823166034017795686082501832367931024646078464
31308	-87951470	-2371166935234173253439515966549681783546831110990254661406982094919663878144	-2371166935234173253439515966549681783546831109490606360691426896280146673664	-750036921302029774054506889216	749882178797119101520144498688	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8216647105633373726467634890453169347744434087607103393106338250752
31309	382938624	10324004878522376931061763348021921217550948308031229152529272643256101896192	10324004878522376931061763348021921217550948316193548115931199817669886869504	-4081526995150126434476003164160	4080908025130483744338553602048	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12170298260947653949744891129909962484392839953713476373540834902016
31310	1294793316	34907558731996043222695500714929999035630310781774089907169713835895800463360	34907558731996043222695500714929999035630310785124226452859546536707964796928	-1675629214425217538343145832448	1674120475002338481133112524800	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1132891385012357031919330422126174110960449131093509222293634547712
31311	1230678717	33179032569927476951238409693908828310573617781228579169307113582494417420288	33179032569927476951238409693908828310573617788347082565834099176366697086976	-3558574699804508604598304374784	3560083439227387661808337682432	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8690074856583784021729373422837826496571213759087302017473025409024
31312	-56921163	-1534591505289084870097024543640502600231638167270135899928908516751717695488	-1534591505289084870097024543640502600226592761376901846577955135620795858944	-2523220338124401449606041550974877696	2522192770056314613909590493586522112	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	56869890365816744482306561962508397665501257538028357288506425344
31313	-1811886458	-48848362279911576096540063175761830272033420781541512384995619224989753933824	-48848362279911576096540063175761830272033420774333335706872898897454468956160	-3604494538136750679170343763968	3603604768733514312097760018432	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8180874927028321977024237669200954140268553060353759321026526707712
31314	-216144118	-5827233883011192590206990894514297593309221642697157519339568740518980485120	-5827233883011192590206990894514297593309221639265355616683128609697064550400	-1715475409439715715941461393408	1716094379459358406078910955520	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2792851312228307712171253816179990542835276469810203346316317163520
31315	1005941005	27120115856466529667264752330539228698911059362005697237019715193638098042880	27120115856466529667264752330539228698911059370481292401613298913868542640128	-4238242466998410043651514171392	4237197955090263004044568035328	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2113358747750898363780968579166132032077887944573696529907905986560
31316	202534102	5460308598845915040409660151419608772690687854986201302757786722306160066560	5460308598845915040409660151419608772690687856560396805214058414374758907904	-787175122480591182301480615936	787097751228135846034299420672	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2833306022704008035583871525675881599721738812082459496960004980736
31317	-483966386	-13047707946178093049169968419422248871472668916900737597841065218484817887232	-13047707946178093049169968419422248871472668908071555809526594757236310933504	-4414146009455617047087961604096	4415074464485081082294135947264	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4404426323732510951683390246807569983353110218746113453922489204736
31318	-1041421668	-28076672633739594534654848703230934703543055304646946547248533459517275373568	-28076672633739594534654848703230934703543055300908986598626327719459369779200	-1869831058088111568967945945088	1868012833655411166689187856384	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7035438901149771550607721764849918603450725454967573047594952163328
31319	-821523671	-22148234349881686916436217818959110947265834000997857573741294193859564142592	-22148234349881686916436217818959110947265833992820489901736804115479036690432	-4089148063516977056793350897664	4088219608487513021587176554496	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7399851535898005259391867050705059521676355861889274332741688623104
31320	-85127158857411292799357060	-2295023662721868649285054276753912325676130299151866162334386086101574145596922963248315105280	-2295023662721868649285054276753912325676130299151866162334274360168033753977164690084316839936	-55881574324297560885384857916538880	55844605488790624208226743826251776	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8950387690866071744377233154749217207091054358262830939364952899584
31321	-1100829925	-29678316072093873926343504268426463195459812688794422533628771412126333927424	-29678316072093873926343504268426463195459812680763441271269777551252627914752	-4016728571218782310711752130560	4014291376766439218295544479744	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8989538176097121247124732856037679819903656391471866016299151785984
31322	1365012517	36800664648634616870670228380940782242586343779574041640722238451291246297088	36800664648634616870670228380940782242586343783188052842910995491324877078528	-1806889544215695515616043597824	1807315086104199865085540171776	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3801534159966762837464649691864315063487995474940350727773721985024
31323	-516332109	-13920286112845670364328796135574450853375110446526749280933753127081785425920	-13920286112845670364328796135574450853375110438164619058065920042672563683328	-4180716940797867529002295492608	4181297225191282551006154457088	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5148232832024369180292293966764768294555230342100616555732655931392
31324	-302118692	-8145103827160602311681738458717014512697947402423459470889964372575486214144	-8145103827160602311681738458717014512697947400951084536664915208117340340224	-736148781486296914095482339328	736226152738752250362663534592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9788681683621528612251130028254200889948165815302539312947250855936
31325	-1833306908	-49425856454994788932062957914380290484037574190604390659827288423855906881536	-49425856454994788932062957914380290484037574182864402677952814263850676256768	-3870110047815920084403387105280	3869761877179871071201071726592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4275917653455537492940487981959719164445672449341152370775186997248
31326	133831167	3608081126755379208960286941078215561143406131943785033107969595770385989632	3608081126755379208960286941078215561143406135033335200528229748716284674048	-1543208315847909517062530138112	1546148423441212295215415558144	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11447124813131959961757735707328264374401382930736238099401258565632
31327	993736720	26791088979126968813529846327092861366611745282017812321311881010668090949632	26791088979126968813529846327092861366611745288368483408472109489034188816384	-3173846146970349016039810924544	3176940997068562466727058735104	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6742213055499346635006048538129636417071851367092340380731906719744
31328	235400455	6346383705137932142324279393934173922401521944504191931143715651927882596352	6346383705137932142324279393934173922401521944720521953008835854966504554496	-107894211548966424584176795648	108435810316153778454445162496	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6394911314693877366291395811405196979356001124401733137671577927680
31329	-1293242622	-34865752116120021157199335054876321407885513007603075006545160198358992683008	-34865752116120021157199335054876321407885513001270973019974212424116381679616	-3165567422957628035451423031296	3166534563613319738791187972096	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12793939813741942744159003613549201408490499374401020292306013519872
31330	-480679649	-12959097692758886070984653770816465394526499454760291325744417226126704771072	-12959097692758886070984653770816465394526499451689426315792120781705064742912	-1537095986903937951955215712256	1534001136805724501267967901696	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5214170037934000784243672409722778654118888458586464515030920462336
31331	494120217	13321454705914300032459773062302226838982636583549279934687284297078654631936	13321454705914300032459773062302226838982636591222999438833762944243191513088	-3839238918086240913798090194944	3834093729797961052030540709888	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5046574208145247772571694496244620726921660138103667592134647611392
31332	-76182833	-2053885106011972086654458386634193762454046352753445134249521775666983337984	-2053885106011972086654458386634193762454046351301341468167770713210310623232	-726013147414647863094745759744	725897090535964858693973966848	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4859501642909506782984804314632485611980623810385744958449004838912
31333	-160248701	-4320296422460088816480113515045910865470270737721402773257351294709202419712	-4320296422460088816480113515045910865470270729476373940980669650678719709184	-4121682675174445957143043506176	4123384842728463355021029801984	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3499892751641137517137120632029978727233424292357755302383374565376
31334	-737946170	-19894989398417212927785780519148793897826060254753454524638925737988494196736	-19894989398417212927785780519148793897826060251200527926263656680894417076224	-1775631558223739663674840711168	1777372411403984729686417604608	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1490839855313649586983066816108805778415794818669167059145003630592
31335	-1506171913	-40606314442702973236709961308272780423683246476125780570599057628646319587328	-40606314442702973236709961308272780423683246468254338830802967150700238209024	-3934521615484987526831732162560	3937113552442241291782302203904	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10142693171577735893990069366927525322317696668094272390983973863424
31336	198611040041928697091258571	5354543047037717843687647564165339951778933581064585374024650497459760092361623822459450949632	5354543047037717843687647564165339951778933581064585374024733938319074931930885682708718026752	-41692549622938776305077785550913536	41748442809140642362830148962615296	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5830408251178480097903594572814286584139350557872312683679493128192
31337	866190375	23352446322700354149563776262718069593135538647555414696693365208720751984640	23352446322700354149563776262718069593135538655522409933271795976635609513984	-3983729732046581392758972350464	3982917333895800361953569800192	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4378832049244088432971629475933537422585739208120306839538446106624
31338	232155340	6258895572749833970231590292301390080191714184733699542328633369787545681920	6258895572749833970231590292301390080191714188367517785145956494219562450944	-1816135408884108199544196431872	1817566777054531920487048544256	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1335583691058459115322725677988869221508261485453667397705125593088
31339	741286517	19985044967002034804877074455991600965613609922840562393998035236141385383936	19985044967002034804877074455991600965613609931397242631164811364377722617856	-4277585748871948535513151963136	4278862374537461583921641684992	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9875794616408552229985140510583047916232406845808818433940913127424
31340	-672147925	-18121072223175091620883826844008804169534878649674376312785376898897326112768	-18121072223175091620883826844008804169534878648151980863847952837706537500672	-760868896645776851459874226176	761565237917874877864504983552	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	740849913099353310008642565526495513680164919970802680673746288640
31341	-1436353848	-38724023142826098489346066163253077071848034801351303213622502443086201749504	-38724023142826098489346066163253077071848034793187204711414102534527249285120	-4081217510140305089407278383104	4082919677694322487285264678912	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7890471508961150732995131841279325082515158217003861665619243958272
31342	132544034	3573380078580029854530366069047036242556447433586973270972841202447955263488	3573380078580029854530366069047036242556447436887011930697843670260295663616	-1649903272983818229505398407168	1649864587357590561371807809536	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4371002104039588100008100899392258196401417476928266168604926410752
31343	-468820204	-12639367708850034658258778791114308924766666826272480830817098464719942975488	-12639367708850034658258778791114308924766666819367057863552108950664675065856	-3453504538970161953766241206272	3451647628911233883353892519936	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	952621722582849231386819623162371980699024769320968478005798109184
31344	72988935599616616108689058580	1967777811057756674208960329352179123985253037859585435657735964058705198943488616575308425854976	1967777811057756674208960329352179123985253037859585435657766243539866876133447760640235305697280	-15127173059479608131263331126357262336	15152491805884169693382277986565226496	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2381846730021765431567177071220997022660068351538092333334007906304
31345	811520319	21878544508101501186160382993628568542297438373834037052802917179876723130368	21878544508101501186160382993628568542297438380614002534211578936697682919424	-3389711941320737201475345711104	3390176168835469219078432882688	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2032400492513432308766092642275053378623413093765380158933090435072
31346	992292262	26752146459004916162787678244330189195680778948942341057614153286832225255424	26752146459004916162787678244330189195680778952124736727980816960395558256640	-1591255863622673338982052397056	1590869007360396657646146420736	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10738620039765650204176860579642608479497444814835185856823102013440
31347	-1148321604	-30958689199228806880570847642654272960373605789197231308505966972471313694720	-30958689199228806880570847642654272960373605781469197185135842265745577738240	-3863804290740810178628119691264	3864191147003086859964025667584	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12131903415507910129369198629244814921016325449826971094726826000384
31348	283835674	7652194646443264839572689868425744523680090163918772530762463478152838512640	7652194646443264839572689868425744523680090165339270040216209675465992962048	-710268097539986932723372523520	710345468792442268990553718784	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	311463999653163861700148543312598090086446353573972044005343494144
31349	-454655768	-12257495251258640721575297483633149682553696181884315736007499148733481746432	-12257495251258640721575297483633149682553696174078949045808265842960141123584	-3902528602594705980352307920896	3902876773230754993554623299584	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7546199547614923332310160211064658260140420764522724678081974370304
31350	508693353	13714345653390400497164613115315759271070474573017625790318052906654152785920	13714345653390400497164613115315759271070474576274181806163156392310661447680	-1628084579791413402160301342720	1628278007922551742828254330880	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	56339917495537589531664110386162208188785407636214509127105249280
31351	887569333	23928821884797741723474651843251281059531217501883288371581745027433474555904	23928821884797741723474651843251281059531217508888713682645256666820437344256	-3501397344240015103151401074688	3504027966823496536235561713664	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9760697983176527591969177038885058787068864611116316026519976673280
31352	-47686005657673204305501402	-1285612169300313257492074591890863541858583721956859135478622447357931601379437321600565772288	-1285612169300313257492074591890863541858583721956859135478473635474185826508762717652082753536	-74413657256811029014529015852040192	74398476282052393713213527119888384	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5432109062982254960762908538169302237327072135399745565412296753152
31353	-1000104587	-26962766326010260992001422471143829844543861706113444634339271649138877399040	-26962766326010260992001422471143829844543861699444158729567968422520617435136	-3334159382057805761639247511552	3335358636470863473780556038144	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12397517246945522442350800592303268925698438208880563230571287805952
31354	57719373	1556111227135778200525674368778389991578305546101384754803149050967547183104	1556111227135778200525674368778389991578305549059365107423109881571823321088	-1479222290067346424103681654784	1479028861936208083435728666624	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4085569758546674383159431073105413393338696014517531090601103065088
31355	-1445303354	-38965301344088801178844368032211205478932273532390880579848765166656470122496	-38965301344088801178844368032211205478932273525663411493231049067117951320064	-3364256799262931569572732469248	3363405715485922870633739321344	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11085113473209060083560376141026586017307974239440670588595995672576
